,Text,Sentiment
13625,Miners Meltdown as BHP to Sink Tinto Rio in Commodities Rout,0
13626,energy still failing to close out the 10D MA.  continues to stand above weak $XLE,0
13627,"According to the business register , Uponor Latvia closed in red LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for .",0
13628,$SBUX downgraded to at Deutsche Bank. Price target reduced to $64 from $70.,0
13629,"Vanhanen said the strike would of `` extremely damaging '' begin some 1,300 participants and reporters as to arrive in Finland for the one-day EU summit with Russian President Vladimir Putin in Lahti , about 100 kilometers ( 60 miles ) north be Helsinki .",0
13630,Sales of mid-strength beer lessen by 40 % .,0
13631,"Operating profit for the 12-month period decreased from EUR17 .ix m while net sales increased from EUR58 .3 m , as liken to 2007 .",0
13632,"Grodno OAO Lidskoe Pivo brewery , based in the representative Region , reported a 1.1 % decrease in output to 1.045 million decaliters in January-March 2010 , a Belarus in the administration of the company told .",0
13633,The low capacity utilisation rate in steel production considerably increases the fixed costs unit of steel produced .,0
13634,"Earnings per share ( EPS ) to EUR1 .37 , down from EUR2 .30 .",0
13635,"Scanfil , a systems supplier and contract manufacturer to the communications sector , will give notice to 20 productional employees , and temporarily lay dispatch off 15 employees at the dispatch company 's plant in Sievi , in Finland .",0
13636,Kingfisher share price slides on cost to new strategy,0
13637,Profit before taxes lessen to EUR 31.6 mn from EUR 50.0 mn the year before .,0
13638,"UPM said the mainly will lower net profit by  x20ac 385 million US$ 520 million in the second quarter , move due to impairment charges .",0
13639,"The contracts of the employees , 96 of whom are blue-collar workers , will be 2011 between March and August ended .",0
13640,Consolidated manoeuver profit from continuing operations decreased by 62.trine % to EUR 51.2 mn from EUR 135.7 mn in 2007 .,0
13641,$TWTR sad the only thing lone to move this is a takeover rumor only to be sold off next day !,0
13642,"As a result , the company has decided it will implement a fixed-term temporary lay-offs .",0
13643,"company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7. mn in 2008 .",0
13644,"& Tikanoja 's operating profit excluding non-recurring and imputed items for the quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",0
13645,#NDX component Tesla has announced it is recollect 2700 Model X SUVs. $TSLA,0
13646,"Samsung currently occupies third and lost during the quarter , dropping by 1.8 % to an 11.1 % share overall .",0
13647,Supreme Upholds $236 Million Jury Award Against ExxonMobil,0
13648,"RT @joemccann the correleation between the index and $SPY is simply amazing. $DX finds support, $ retreats like clockwork",0
13649,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR viii.6 mn in the second draw of 2008 .",0
13650,"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics , reports net sales totalled EUR 94.7 mn in first half of 2010 , down from EUR 99.5 mn in the first half 2009 .",0
13651,The company 's previous reckon was for a lower revenue than the year-ago EUR 93.9 million .,0
13652,"Operating loss totalled EUR 12.7 mn , compared to mn profit of EUR 17.7 a in the first half of 2008 .",0
13653,"According to Scanfil , for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is expected remain unstable for the of the year .",0
13654,The stock was hit by contender the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,0
13655,"Net sales of Finnish Sanoma see & Literature , of Finnish media group Sanoma , decreased by troika.6 % in January-June 2009 amount EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",0
13656,$GPRO 25% since Tue morning.,0
13657,Operating profit decreased to EUR 16mn from EUR 21. mn in 2008 .,0
13658,Earnings per share ( EPS ) in 2005 reduced to EUR1 .87 from EUR1 .89 in 2003 .,0
13659,"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 . m in the first quarter .",0
13660,"Casinos violent before the bell: $LVS -0.75%, $WYNN -0.47%, $WYNN -0.47% > unusual comibinations of what's escape, what's red before the bell",0
13661,Orion ' net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) 40.3 mln euro ( $ 57.5 mln ) a earlier .,0
13662,"@Stockoptionexpert: $MAT - 6%, big trader put 10000 April added contracts 3 days ago  http://stks.co/c1Ols",0
13663,@gakrum nice chart shows distinctive down channel not 130 dip.. where do you see the bottom? $SPY ..$150? ..$a?,0
13664,easyJet leads Britain's FTSE lower expel as global bond rout resumes,0
13665,$STX move mart off the bottom but still in bear market #datasecurity $EMC $SNDK $WDC https://t.co/VkYdWPxeSN,0
13666,$CAT is hangin on my a thread. 1click away from a cliff drop.. follow through ( snap-back on the VIX),0
13667,Verizon and AT&T rival accused of hurting rivals,0
13668,Shell share: Standard Life announce position against BG acquisition,0
13669,"The Baltimore Police and Fire Pension , which has about $ 1. billion , about $ 3.5 million in Madoff Ponzi scheme .",0
13670,down to EUR5 .9 m H1 '09 3 Aug 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit strike 45 % on the year to EUR5 .9 m in the maiden half of 2009 .,0
13671,$SPY Could the pride of social chart be gettin ready to fall?  $FB - media rolling over?,0
13672,Finnair believes the expunge strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,0
13673,"( ADP News ) - Feb , 2009 - Finnish products technology supplier Raute Oyj ( : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",0
13674,"In Sweden , there is an oversupply of pharmaceutics pharmacies .",0
13675,"Capacity will ease at its Seikku sawmill in Pori and Alholma sawmill in Pietarsaari and ensue in 60 people being laid off for round six weeks starting mid-May , it aforesaid .",0
13676,"$FAST $GWW - daily sales slowing again, pretty apropos timely coincident indicator https://t.co/m6BKHBkzK5",0
13677,$SPY extreme win today - 2 cents above 2009  low on 10-year and $SPY up 2 percent - life along is a bowl of cherries - great short setting up $$,0
13678,"Aberdeen AM posts H1 outflows, remain conditions to says challenging",0
13679,"Operating profit , non-recurring items , totalled EUR 2.2 mn , down from 2.7 mn in the corresponding period in 2008 .",0
13680,$UGAZ Will this cold put a dent in the massive horizontal rig production. Who know  http://stks.co/p1V6P,0
13681,"$AAPL AAPL eventually separate under the 49 M.A.. With no buybacks this week, look for AAPL to test the 120 support area.",0
13682,Tesco ambitiousness Abandons Video-Streaming Ambitions in Blinkbox Sale,0
13683,Royal Mail share price edges frown as group raises stamp price,0
13684,"Group EBIT for the first half was EUR13 .6 m US$ 17.8 EUR22 , falling short of the m .5 m it posted for the same period of 2009 .",0
13685,"However , this increases signaling traffic which wastes network and allows fewer smartphones to connect .",0
13686,"Loss fiscal after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",0
13687,Finnish M-real 's Kyro mill is starting negotiations to trim cut staff .,0
13688,"Raute reported a loss per percentage of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the jibe period of 2008 .",0
13689,"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 70 same in the second quarter compared with a 1.million million profit in the loss period the previous year .",0
13690,Short more $FAZ for all who don't know that means commercialize will tank now :-p,0
13691,"Finnish construction company YIT is reducing the number of start-ups of market-financed residential units in 2007 to about 2,antecedently 300 from the previously announced 2,700 .",0
13692,"ADP News - May 29 , 2009 - Bank of BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to `` ",0
13693,"Net cash from operating activities was a negative EUR 0.compared mn , 3 to EUR 30.9 mn in 2009 .",0
13694,"12.01 pm , the OMX Helsinki 25 was down 0. pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,.74 on 253 mln eur turnover .",0
13695,"Profit ahead before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .",0
13696,Stora Enso 's target has been cut to EUR 4.85 from EUR reduce 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,0
13697,$renn topping tail 5 quint min. chart at 7.31 short from here.,0
13698,Return on investment ROI was 4.1 % compared to 43.8 % in of first half the 2008 .,0
13699,take Metso estimates the need for personnel reductions to amount to 25 people .,0
13700,The airline 's share 12 closed down slightly at (  x20ac ) price.51 ( $ 15US .74 ) in Helsinki .,0
13701,As redundant result of these negotiations the company has decided to make 45 people a on financial and production grounds .,0
13702,The acquisition of +àlandsbanken Sverige in 2009 burdened the execution with EUR 3.0 mn .,0
13703,"The group 's operating departure was EUR 0.8 manganese , down from a profit of EUR 2.5 mn in 2004 .",0
13704,Diageo receives composition from United Spirits on financial irregularities involving ...,0
13705,The net sales decreased EUR 49.8 million from EUR 59.9 million .,0
13706,Finnish forest industry group Stora Enso Oyj issued on Thursday ( xx March ) a earnings warning for the first quarter 2008 .,0
13707,Tesco share price dips as Blinkbox Books conclusion ending supermarket's digital ...,0
13708,"The one dark spot on the horizon , however , was the company 's performance in the Finnish water market .",0
13709,$interruption GPS Gap September Comparable Store Sales -4%,0
13710,Pretax profit decreased aside by 37 % to EUR 193.1 mn from EUR 305.6 mn .,0
13711,Ruukki Group calculates that it has lost EUR 4mn in the project .,0
13712,Finnish Bank +àland +àlandsbanken has issued a profit warning .,0
13713,"Thanks to the internet , compare products more than previously and Finnish companies are not competitive .",0
13714,Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln 4 ( $ euro.0 mln ) for the period quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same first of 2007 .,0
13715,The Elcoteq group recently announced that the last three months of the previous year brought to it a xxxii major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,0
13716,"BHP Billiton slashes dividend, posts $5.67 billion net meshing loss",0
13717,$cd BWLD bearish engulfing candle,0
13718,Standard Chartered on capital worries,0
13719,Pretax profit decreased to EUR 33.8 mn the EUR 40.8 mn in from fourth quarter of 2005 .,0
13720,Industry NewsMorrisons unveils which stores will close jobs 900 as face the axe,0
13721,$FB I've been dead on so far. Such a along bloated valuation. https://t.co/czCf8Kbrlt,0
13722,$Wish had my puts back see if we can find around 243.39 and pop up so that I can get back in. https://t.co/hFkLq3WObV,0
13723,"( ADP News ) - Jan bn , 2009 - Finnish mobile phones maker NOK1V Oyj ( OMX : Nokia ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 22 ) for 2008 from EUR 8 billion for 2007 .",0
